Date,Weather_ID,Location_ID,Rainfall_Index,Temperature
2021-09-05,W39825,L4,0.3,22.1
2021-12-03,W39826,L4,0.3,22.1
2021-12-23,W39827,L4,0.3,22.1
2021-01-04,W39828,L4,0.3,22.1
2021-04-03,W39829,L4,0.3,22.1
2021-09-10,W39830,L4,0.3,22.1
2021-05-20,W39831,L4,0.3,22.1
2021-05-29,W39832,L4,0.3,22.1
2021-06-29,W39833,L4,0.3,22.1
2021-07-28,W39834,L4,0.3,22.1
2021-08-28,W39835,L4,0.3,22.1
2021-10-07,W39836,L4,0.3,22.1
2021-03-17,W39837,L4,0.3,22.1
2020-04-20,W39838,L4,0.3,22.1
2020-08-27,W39839,L4,0.3,22.1
2020-02-23,W39840,L4,0.3,22.1
2020-10-31,W39841,L4,0.3,22.1
2020-07-06,W39842,L4,0.3,22.1
2020-07-26,W39843,L4,0.3,22.1
2020-01-13,W39844,L4,0.3,22.1
2020-05-21,W39845,L4,0.3,22.1
2020-04-16,W39846,L4,0.3,22.1
2020-07-14,W39847,L4,0.3,22.1
2020-09-23,W39848,L4,0.3,22.1
2020-12-21,W39849,L4,0.3,22.1
2022-07-03,W39850,L6,0.3,22.1
2022-06-15,W39851,L6,0.3,22.1
2022-06-16,W39852,L6,0.3,22.1
2022-07-01,W39853,L6,0.3,22.1
2022-06-13,W39854,L6,0.3,22.1
2022-07-01,W39855,L6,0.3,22.1
2022-06-13,W39856,L6,0.3,22.1
2022-06-15,W39857,L6,0.3,22.1
2022-06-10,W39858,L6,0.3,22.1
2022-07-04,W39859,L6,0.3,22.1
2022-06-23,W39860,L6,0.3,22.1
2022-06-28,W39861,L6,0.3,22.1
2022-06-21,W39862,L6,0.3,22.1
2022-06-23,W39863,L6,0.3,22.1
2022-06-12,W39864,L6,0.3,22.1
2022-06-10,W39865,L6,0.3,22.1
2022-07-02,W39866,L6,0.3,22.1
2022-06-13,W39867,L6,0.3,22.1
2022-07-04,W39868,L6,0.3,22.1
2022-06-23,W39869,L6,0.3,22.1
2022-07-01,W39870,L6,0.3,22.1
2022-06-19,W39871,L6,0.3,22.1
2022-06-14,W39872,L6,0.3,22.1
2022-06-25,W39873,L6,0.3,22.1
2022-06-15,W39874,L6,0.3,22.1
2022-06-12,W39875,L6,0.3,22.1
2022-06-25,W39876,L6,0.3,22.1
2022-06-21,W39877,L6,0.3,22.1
2022-06-15,W39878,L6,0.3,22.1
2022-06-12,W39879,L6,0.3,22.1
2022-07-01,W39880,L6,0.3,22.1
2022-07-05,W39881,L6,0.3,22.1
2022-06-09,W39882,L6,0.3,22.1
2022-06-17,W39883,L6,0.3,22.1
2022-07-06,W39884,L6,0.3,22.1
2022-06-28,W39885,L6,0.3,22.1
2022-07-01,W39886,L6,0.3,22.1
2022-06-30,W39887,L6,0.3,22.1
2022-06-24,W39888,L6,0.3,22.1
2022-07-01,W39889,L6,0.3,22.1
2022-07-04,W39890,L6,0.3,22.1
2022-07-04,W39891,L6,0.3,22.1
2021-09-10,W39892,L7,0.3,22.1
2021-03-21,W39893,L7,0.3,22.1
2021-06-18,W39894,L7,0.3,22.1
2021-07-08,W39895,L7,0.3,22.1
2021-10-27,W39896,L7,0.3,22.1
2021-12-06,W39897,L7,0.3,22.1
2021-01-25,W39898,L7,0.3,22.1
2021-02-14,W39899,L7,0.3,22.1
2021-02-25,W39900,L7,0.3,22.1
2021-05-05,W39901,L7,0.3,22.1
2021-11-12,W39902,L7,0.3,22.1
2021-01-11,W39903,L7,0.3,22.1
2021-04-10,W39904,L7,0.3,22.1
2021-04-21,W39905,L7,0.3,22.1
2021-04-30,W39906,L7,0.3,22.1
2021-10-27,W39907,L7,0.3,22.1
2021-06-25,W39908,L7,0.3,22.1
2021-07-15,W39909,L7,0.3,22.1
2021-08-15,W39910,L7,0.3,22.1
2021-09-13,W39911,L7,0.3,22.1
2021-12-13,W39912,L7,0.3,22.1
2021-01-12,W39913,L7,0.3,22.1
2021-02-21,W39914,L7,0.3,22.1
2021-05-03,W39915,L7,0.3,22.1
2021-08-31,W39916,L7,0.3,22.1
2021-01-08,W39917,L7,0.3,22.1
2021-02-17,W39918,L7,0.3,22.1
2021-03-20,W39919,L7,0.3,22.1
2021-05-19,W39920,L7,0.3,22.1
2021-12-14,W39921,L7,0.3,22.1
2020-01-23,W39922,L7,0.3,22.1
2020-07-12,W39923,L7,0.3,22.1
2020-08-30,W39924,L7,0.3,22.1
2020-03-08,W39925,L7,0.3,22.1
2020-08-04,W39926,L7,0.3,22.1
2020-08-24,W39927,L7,0.3,22.1
2020-11-03,W39928,L7,0.3,22.1
2020-01-22,W39929,L7,0.3,22.1
2020-08-29,W39930,L7,0.3,22.1
2020-09-18,W39931,L7,0.3,22.1
2020-09-27,W39932,L7,0.3,22.1
2020-10-28,W39933,L7,0.3,22.1
2020-11-06,W39934,L7,0.3,22.1
2020-02-14,W39935,L7,0.3,22.1
2020-11-20,W39936,L7,0.3,22.1
2020-12-21,W39937,L7,0.3,22.1
2020-12-30,W39938,L7,0.3,22.1
2020-09-26,W39939,L7,0.3,22.1
2020-11-14,W39940,L7,0.3,22.1
2021-04-20,W39941,L8,0.3,22.1
2021-06-10,W39942,L8,0.3,22.1
2021-08-09,W39943,L8,0.3,22.1
2021-09-07,W39944,L8,0.3,22.1
2021-11-26,W39945,L8,0.3,22.1
2021-12-07,W39946,L8,0.3,22.1
2021-02-15,W39947,L8,0.3,22.1
2021-04-07,W39948,L8,0.3,22.1
2021-05-26,W39949,L8,0.3,22.1
2021-08-05,W39950,L8,0.3,22.1
2021-09-03,W39951,L8,0.3,22.1
2021-09-14,W39952,L8,0.3,22.1
2021-10-04,W39953,L8,0.3,22.1
2021-02-10,W39954,L8,0.3,22.1
2021-04-22,W39955,L8,0.3,22.1
2021-08-29,W39956,L8,0.3,22.1
2021-09-09,W39957,L8,0.3,22.1
2021-01-17,W39958,L8,0.3,22.1
2021-04-27,W39959,L8,0.3,22.1
2021-06-26,W39960,L8,0.3,22.1
2021-08-16,W39961,L8,0.3,22.1
2021-11-04,W39962,L8,0.3,22.1
2021-04-14,W39963,L8,0.3,22.1
2021-05-13,W39964,L8,0.3,22.1
2021-06-22,W39965,L8,0.3,22.1
2021-11-20,W39966,L8,0.3,22.1
2021-12-10,W39967,L8,0.3,22.1
2021-07-19,W39968,L8,0.3,22.1
2021-10-07,W39969,L8,0.3,22.1
2021-11-05,W39970,L8,0.3,22.1
2020-04-24,W39971,L8,0.3,22.1
2020-12-09,W39972,L8,0.3,22.1
2020-02-18,W39973,L8,0.3,22.1
2020-05-17,W39974,L8,0.3,22.1
2020-06-06,W39975,L8,0.3,22.1
2020-07-27,W39976,L8,0.3,22.1
2020-12-14,W39977,L8,0.3,22.1
2020-02-12,W39978,L8,0.3,22.1
2020-03-03,W39979,L8,0.3,22.1
2020-03-17,W39980,L8,0.3,22.1
2020-08-13,W39981,L8,0.3,22.1
2020-11-21,W39982,L8,0.3,22.1
2020-08-07,W39983,L8,0.3,22.1
2021-05-31,W39984,L2,0.3,22.1
2021-11-18,W39985,L2,0.3,22.1
2021-12-28,W39986,L2,0.3,22.1
2021-01-22,W39987,L2,0.3,22.1
2021-06-02,W39988,L2,0.3,22.1
2021-08-01,W39989,L2,0.3,22.1
2021-01-18,W39990,L2,0.3,22.1
2021-01-29,W39991,L2,0.3,22.1
2021-05-09,W39992,L2,0.3,22.1
2021-11-05,W39993,L2,0.3,22.1
2021-11-25,W39994,L2,0.3,22.1
2021-06-23,W39995,L2,0.3,22.1
2021-05-01,W39996,L2,0.3,22.1
2021-07-20,W39997,L2,0.3,22.1
2021-07-29,W39998,L2,0.3,22.1
2020-01-16,W39999,L2,0.3,22.1
2020-02-14,W40000,L2,0.3,22.1
2020-04-25,W40001,L2,0.3,22.1
2020-08-03,W40002,L2,0.3,22.1
2020-01-30,W40003,L2,0.3,22.1
2020-04-28,W40004,L2,0.3,22.1
2020-11-14,W40005,L2,0.3,22.1
2020-01-13,W40006,L2,0.3,22.1
2020-02-02,W40007,L2,0.3,22.1
2020-04-16,W40008,L2,0.3,22.1
2020-05-06,W40009,L2,0.3,22.1
2020-07-16,W40010,L2,0.3,22.1
2020-02-01,W40011,L2,0.3,22.1
2020-02-21,W40012,L2,0.3,22.1
2020-03-21,W40013,L2,0.3,22.1
2020-04-01,W40014,L2,0.3,22.1
2020-06-09,W40015,L2,0.3,22.1
2020-06-20,W40016,L2,0.3,22.1
2020-11-16,W40017,L2,0.3,22.1
2020-12-06,W40018,L2,0.3,22.1
2022-06-27,W40019,L6,0.3,22.1
2022-06-22,W40020,L6,0.3,22.1
2022-06-27,W40021,L6,0.3,22.1
2022-06-20,W40022,L6,0.3,22.1
2022-06-29,W40023,L6,0.3,22.1
2022-06-08,W40024,L6,0.3,22.1
2022-07-03,W40025,L6,0.3,22.1
2022-06-10,W40026,L6,0.3,22.1
2022-06-15,W40027,L6,0.3,22.1
2022-07-05,W40028,L6,0.3,22.1
2022-06-18,W40029,L6,0.3,22.1
2022-06-17,W40030,L6,0.3,22.1
2022-06-19,W40031,L6,0.3,22.1
2022-06-18,W40032,L6,0.3,22.1
2022-07-03,W40033,L6,0.3,22.1
2022-06-10,W40034,L6,0.3,22.1
2022-06-08,W40035,L6,0.3,22.1
2022-06-11,W40036,L6,0.3,22.1
2022-06-17,W40037,L6,0.3,22.1
2022-07-05,W40038,L6,0.3,22.1
2022-06-24,W40039,L6,0.3,22.1
2022-07-05,W40040,L6,0.3,22.1
2022-06-07,W40041,L6,0.3,22.1
2022-06-27,W40042,L6,0.3,22.1
2022-07-04,W40043,L6,0.3,22.1
2022-06-11,W40044,L6,0.3,22.1
2021-03-19,W40045,L5,0.3,22.1
2021-10-05,W40046,L5,0.3,22.1
2021-02-12,W40047,L5,0.3,22.1
2021-03-04,W40048,L5,0.3,22.1
2021-07-22,W40049,L5,0.3,22.1
2021-10-01,W40050,L5,0.3,22.1
2021-10-30,W40051,L5,0.3,22.1
2021-12-09,W40052,L5,0.3,22.1
2021-01-09,W40053,L5,0.3,22.1
2021-02-18,W40054,L5,0.3,22.1
2021-05-29,W40055,L5,0.3,22.1
2021-07-28,W40056,L5,0.3,22.1
2021-11-14,W40057,L5,0.3,22.1
2021-04-20,W40058,L5,0.3,22.1
2021-05-21,W40059,L5,0.3,22.1
2021-08-29,W40060,L5,0.3,22.1
2021-12-07,W40061,L5,0.3,22.1
2021-01-17,W40062,L5,0.3,22.1
2021-10-04,W40063,L5,0.3,22.1
2020-02-21,W40064,L5,0.3,22.1
2020-07-19,W40065,L5,0.3,22.1
2020-09-08,W40066,L5,0.3,22.1
2020-09-17,W40067,L5,0.3,22.1
2020-11-07,W40068,L5,0.3,22.1
2020-02-15,W40069,L5,0.3,22.1
2020-02-24,W40070,L5,0.3,22.1
2020-03-06,W40071,L5,0.3,22.1
2020-04-04,W40072,L5,0.3,22.1
2020-08-02,W40073,L5,0.3,22.1
2020-11-30,W40074,L5,0.3,22.1
2020-12-11,W40075,L5,0.3,22.1
2020-04-09,W40076,L5,0.3,22.1
2020-05-28,W40077,L5,0.3,22.1
2020-06-08,W40078,L5,0.3,22.1
2020-06-17,W40079,L5,0.3,22.1
2020-06-28,W40080,L5,0.3,22.1
2020-07-18,W40081,L5,0.3,22.1
2020-10-26,W40082,L5,0.3,22.1
2020-03-03,W40083,L5,0.3,22.1
2020-05-22,W40084,L5,0.3,22.1
2020-06-11,W40085,L5,0.3,22.1
2020-12-19,W40086,L5,0.3,22.1
2020-05-07,W40087,L5,0.3,22.1
2020-08-15,W40088,L5,0.3,22.1
2021-02-08,W40089,L6,0.3,22.1
2021-03-09,W40090,L6,0.3,22.1
2021-03-20,W40091,L6,0.3,22.1
2021-05-28,W40092,L6,0.3,22.1
2021-02-08,W40093,L6,0.3,22.1
2021-04-09,W40094,L6,0.3,22.1
2021-04-20,W40095,L6,0.3,22.1
2021-04-29,W40096,L6,0.3,22.1
2021-05-30,W40097,L6,0.3,22.1
2021-08-18,W40098,L6,0.3,22.1
2021-01-06,W40099,L6,0.3,22.1
2021-05-15,W40100,L6,0.3,22.1
2021-01-22,W40101,L6,0.3,22.1
2021-06-20,W40102,L6,0.3,22.1
2021-11-14,W40103,L6,0.3,22.1
2020-04-22,W40104,L6,0.3,22.1
2020-06-30,W40105,L6,0.3,22.1
2020-01-16,W40106,L6,0.3,22.1
2020-02-25,W40107,L6,0.3,22.1
2020-01-10,W40108,L6,0.3,22.1
2020-03-21,W40109,L6,0.3,22.1
2020-07-08,W40110,L6,0.3,22.1
2020-01-24,W40111,L6,0.3,22.1
2020-02-24,W40112,L6,0.3,22.1
2020-08-02,W40113,L6,0.3,22.1
2020-02-18,W40114,L6,0.3,22.1
2020-09-25,W40115,L6,0.3,22.1
2020-12-03,W40116,L6,0.3,22.1
2023-01-06,W40117,L6,0.3,33.9
2023-01-17,W40118,L6,0.3,33.9
2023-03-07,W40119,L6,0.3,33.9
2023-01-12,W40120,L6,0.3,33.9
2023-04-11,W40121,L6,0.3,33.9
2023-04-22,W40122,L6,0.3,33.9
2023-07-31,W40123,L6,0.3,33.9
2023-10-19,W40124,L6,0.3,33.9
2023-11-17,W40125,L6,0.3,33.9
2023-12-07,W40126,L6,0.3,33.9
2023-07-15,W40127,L6,0.3,33.9
2023-07-26,W40128,L6,0.3,33.9
2023-10-14,W40129,L6,0.3,33.9
2023-12-02,W40130,L6,0.3,33.9
2023-01-11,W40131,L6,0.3,33.9
2023-02-11,W40132,L6,0.3,33.9
2023-04-21,W40133,L6,0.3,33.9
2023-06-11,W40134,L6,0.3,33.9
2023-11-07,W40135,L6,0.3,33.9
2023-02-15,W40136,L6,0.3,33.9
2023-08-25,W40137,L6,0.3,33.9
2023-10-24,W40138,L6,0.3,33.9
2023-11-13,W40139,L6,0.3,33.9
2023-09-18,W40140,L6,0.3,33.9
2023-09-29,W40141,L6,0.3,33.9
2023-10-08,W40142,L6,0.3,33.9
2023-11-28,W40143,L6,0.3,33.9
2021-05-23,W40144,L6,0.3,33.9
2021-07-02,W40145,L6,0.3,33.9
2021-07-22,W40146,L6,0.3,33.9
2021-03-09,W40147,L6,0.3,33.9
2021-05-28,W40148,L6,0.3,33.9
2021-06-28,W40149,L6,0.3,33.9
2021-08-16,W40150,L6,0.3,33.9
2021-09-25,W40151,L6,0.3,33.9
2021-12-25,W40152,L6,0.3,33.9
2021-04-05,W40153,L6,0.3,33.9
2021-08-03,W40154,L6,0.3,33.9
2021-12-30,W40155,L6,0.3,33.9
2021-01-30,W40156,L6,0.3,33.9
2021-05-30,W40157,L6,0.3,33.9
2021-09-27,W40158,L6,0.3,33.9
2021-11-06,W40159,L6,0.3,33.9
2023-01-07,W40160,L7,0.3,33.9
2023-02-07,W40161,L7,0.3,33.9
2023-09-24,W40162,L7,0.3,33.9
2023-10-09,W40163,L7,0.3,33.9
2023-10-20,W40164,L7,0.3,33.9
2023-01-17,W40165,L7,0.3,33.9
2023-02-17,W40166,L7,0.3,33.9
2023-06-17,W40167,L7,0.3,33.9
2023-06-26,W40168,L7,0.3,33.9
2023-09-25,W40169,L7,0.3,33.9
2023-01-03,W40170,L7,0.3,33.9
2023-02-21,W40171,L7,0.3,33.9
2023-05-03,W40172,L7,0.3,33.9
2023-08-20,W40173,L7,0.3,33.9
2023-11-08,W40174,L7,0.3,33.9
2023-01-18,W40175,L7,0.3,33.9
2023-05-07,W40176,L7,0.3,33.9
2023-05-18,W40177,L7,0.3,33.9
2023-11-03,W40178,L7,0.3,33.9
2023-02-22,W40179,L7,0.3,33.9
2023-03-14,W40180,L7,0.3,33.9
2023-04-23,W40181,L7,0.3,33.9
2023-05-02,W40182,L7,0.3,33.9
2023-05-13,W40183,L7,0.3,33.9
2023-08-30,W40184,L7,0.3,33.9
2023-12-28,W40185,L7,0.3,33.9
2021-03-18,W40186,L7,0.3,33.9
2021-10-15,W40187,L7,0.3,33.9
2021-10-24,W40188,L7,0.3,33.9
2021-01-04,W40189,L7,0.3,33.9
2021-02-22,W40190,L7,0.3,33.9
2021-03-25,W40191,L7,0.3,33.9
2021-06-13,W40192,L7,0.3,33.9
2021-06-22,W40193,L7,0.3,33.9
2021-09-01,W40194,L7,0.3,33.9
2021-09-30,W40195,L7,0.3,33.9
2021-10-31,W40196,L7,0.3,33.9
2021-11-09,W40197,L7,0.3,33.9
2021-01-09,W40198,L7,0.3,33.9
2021-03-01,W40199,L7,0.3,33.9
2021-08-28,W40200,L7,0.3,33.9
2021-10-27,W40201,L7,0.3,33.9
2021-11-25,W40202,L7,0.3,33.9
2021-01-16,W40203,L7,0.3,33.9
2021-09-02,W40204,L7,0.3,33.9
2021-01-31,W40205,L7,0.3,33.9
2021-10-27,W40206,L7,0.3,33.9
2020-07-01,W40207,L6,0.3,31.2
2020-02-14,W40208,L7,0.3,31.2
2020-09-02,W40209,L6,0.3,31.8
2020-08-04,W40210,L7,0.3,31.8
2020-05-03,W40211,L6,0.3,29.9
2021-08-31,W40212,L7,0.3,33.2
2021-01-19,W40213,L7,0.3,33.2
2020-03-10,W40214,L7,0.3,33.2
2020-08-01,W40215,L6,0.3,39.6
2020-10-20,W40216,L6,0.3,39.6
2020-11-09,W40217,L6,0.3,39.6
2020-02-17,W40218,L6,0.3,39.6
2020-11-03,W40219,L6,0.3,39.6
2020-01-22,W40220,L6,0.3,39.6
2020-07-31,W40221,L6,0.3,39.6
2020-08-09,W40222,L6,0.3,39.6
2020-03-16,W40223,L6,0.3,39.6
2020-06-04,W40224,L6,0.3,39.6
2020-08-14,W40225,L6,0.3,39.6
2020-12-12,W40226,L6,0.3,39.6
2020-03-04,W40227,L6,0.3,39.6
2020-03-15,W40228,L6,0.3,39.6
2020-09-11,W40229,L6,0.3,39.6
2020-11-10,W40230,L6,0.3,39.6
2020-03-18,W40231,L6,0.3,39.6
2020-04-27,W40232,L6,0.3,39.6
2020-05-08,W40233,L6,0.3,39.6
2020-06-17,W40234,L6,0.3,39.6
2020-02-12,W40235,L6,0.3,39.6
2020-03-23,W40236,L6,0.3,39.6
2023-03-07,W40237,L6,0.3,39.6
2023-04-27,W40238,L6,0.3,39.6
2023-06-15,W40239,L6,0.3,39.6
2023-08-05,W40240,L6,0.3,39.6
2023-04-11,W40241,L6,0.3,39.6
2023-05-01,W40242,L6,0.3,39.6
2023-08-20,W40243,L6,0.3,39.6
2023-04-06,W40244,L6,0.3,39.6
2023-05-27,W40245,L6,0.3,39.6
2023-09-04,W40246,L6,0.3,39.6
2023-09-24,W40247,L6,0.3,39.6
2023-10-14,W40248,L6,0.3,39.6
2023-03-03,W40249,L6,0.3,39.6
2023-03-23,W40250,L6,0.3,39.6
2020-10-01,W40251,L7,0.3,39.6
2020-11-21,W40252,L7,0.3,39.6
2020-06-28,W40253,L7,0.3,39.6
2020-03-03,W40254,L7,0.3,39.6
2020-11-09,W40255,L7,0.3,39.6
2020-03-17,W40256,L7,0.3,39.6
2020-03-28,W40257,L7,0.3,39.6
2020-06-25,W40258,L7,0.3,39.6
2020-08-04,W40259,L7,0.3,39.6
2020-05-30,W40260,L7,0.3,39.6
2020-05-18,W40261,L5,0.3,29.2
2020-08-05,W40262,L5,0.3,29.2
2020-08-01,W40263,L5,0.3,29.2
2020-08-13,W40264,L6,0.3,29.2
2023-10-29,W40265,L6,0.3,26.5
2023-03-07,W40266,L6,0.3,26.5
2023-08-05,W40267,L6,0.3,26.5
2023-11-02,W40268,L6,0.3,26.5
2023-11-22,W40269,L6,0.3,26.5
2023-02-21,W40270,L6,0.3,26.5
2023-03-02,W40271,L6,0.3,26.5
2023-04-11,W40272,L6,0.3,26.5
2023-05-21,W40273,L6,0.3,26.5
2023-11-28,W40274,L6,0.3,26.5
2021-01-27,W40275,L6,0.3,26.5
2021-04-06,W40276,L6,0.3,26.5
2021-06-16,W40277,L6,0.3,26.5
2021-08-04,W40278,L6,0.3,26.5
2021-01-23,W40279,L6,0.3,26.5
2021-05-12,W40280,L6,0.3,26.5
2021-08-11,W40281,L6,0.3,26.5
2021-12-09,W40282,L6,0.3,26.5
2021-03-09,W40283,L6,0.3,26.5
2021-04-05,W40284,L6,0.3,26.5
2021-09-01,W40285,L6,0.3,26.5
2021-10-02,W40286,L6,0.3,26.5
2021-12-21,W40287,L6,0.3,26.5
2021-02-08,W40288,L6,0.3,26.5
2021-05-10,W40289,L6,0.3,26.5
2021-07-09,W40290,L6,0.3,26.5
2021-07-18,W40291,L6,0.3,26.5
2021-07-29,W40292,L6,0.3,26.5
2021-10-17,W40293,L6,0.3,26.5
2021-01-15,W40294,L6,0.3,26.5
2021-08-03,W40295,L6,0.3,26.5
2021-07-21,W40296,L6,0.3,26.5
2021-08-10,W40297,L6,0.3,26.5
2021-08-19,W40298,L6,0.3,26.5
2021-10-18,W40299,L6,0.3,26.5
2021-12-17,W40300,L6,0.3,26.5
2021-02-16,W40301,L6,0.3,26.5
2021-03-28,W40302,L6,0.3,26.5
2021-08-15,W40303,L6,0.3,26.5
2021-11-23,W40304,L6,0.3,26.5
2020-04-22,W40305,L6,0.3,26.5
2020-05-21,W40306,L6,0.3,26.5
2022-06-20,W40307,L6,0.3,22.1
2022-06-11,W40308,L6,0.3,22.1
2022-06-28,W40309,L6,0.3,22.1
2022-06-30,W40310,L6,0.3,22.1
2022-06-23,W40311,L6,0.3,22.1
2022-06-24,W40312,L6,0.3,22.1
2022-07-04,W40313,L6,0.3,22.1
2022-06-18,W40314,L6,0.3,22.1
2022-06-18,W40315,L6,0.3,22.1
2022-06-20,W40316,L6,0.3,22.1
2022-06-11,W40317,L6,0.3,22.1
2022-07-01,W40318,L6,0.3,22.1
2022-06-19,W40319,L6,0.3,22.1
2022-07-05,W40320,L6,0.3,22.1
2022-06-11,W40321,L6,0.3,22.1
2022-06-25,W40322,L6,0.3,22.1
2022-06-30,W40323,L6,0.3,22.1
2022-06-19,W40324,L6,0.3,22.1
2022-06-10,W40325,L6,0.3,22.1
2022-06-12,W40326,L6,0.3,22.1
2022-07-04,W40327,L6,0.3,22.1
2022-07-06,W40328,L6,0.3,22.1
2022-06-15,W40329,L6,0.3,22.1
2022-06-30,W40330,L6,0.3,22.1
2022-06-27,W40331,L6,0.3,22.1
2022-06-25,W40332,L6,0.3,22.1
2022-06-13,W40333,L6,0.3,22.1
2022-07-05,W40334,L6,0.3,22.1
2022-06-11,W40335,L6,0.3,22.1
2022-06-22,W40336,L6,0.3,22.1
2022-06-23,W40337,L6,0.3,22.1
2022-06-29,W40338,L6,0.3,22.1
2022-06-09,W40339,L6,0.3,22.1
2022-07-06,W40340,L6,0.3,22.1
2022-06-27,W40341,L6,0.3,22.1
2022-06-21,W40342,L6,0.3,22.1
2022-06-22,W40343,L6,0.3,22.1
2022-06-27,W40344,L6,0.3,22.1
2022-06-21,W40345,L6,0.3,22.1
2022-06-10,W40346,L6,0.3,22.1
2022-06-14,W40347,L6,0.3,22.1
2022-06-18,W40348,L6,0.3,22.1
2022-06-12,W40349,L6,0.3,22.1
2022-06-10,W40350,L6,0.3,22.1
2022-06-10,W40351,L6,0.3,22.1
2022-06-18,W40352,L6,0.3,22.1
2022-06-12,W40353,L6,0.3,22.1
2022-06-09,W40354,L6,0.3,22.1
2022-06-16,W40355,L6,0.3,22.1
2022-06-17,W40356,L6,0.3,22.1
2022-07-06,W40357,L6,0.3,22.1
2022-06-16,W40358,L6,0.3,22.1
2022-06-21,W40359,L6,0.3,22.1
2022-06-12,W40360,L6,0.3,22.1
2022-07-04,W40361,L6,0.3,22.1
2022-07-06,W40362,L6,0.3,22.1
2022-06-28,W40363,L6,0.3,22.1
2022-06-30,W40364,L6,0.3,22.1
2022-07-05,W40365,L6,0.3,22.1
2022-06-22,W40366,L6,0.3,22.1
2022-06-20,W40367,L6,0.3,22.1
2022-06-20,W40368,L6,0.3,22.1
2022-06-07,W40369,L6,0.3,22.1
2022-07-05,W40370,L6,0.3,22.1
2022-06-22,W40371,L6,0.3,22.1
2022-06-10,W40372,L6,0.3,22.1
2022-06-10,W40373,L6,0.3,22.1
2022-06-12,W40374,L6,0.3,22.1
2022-06-19,W40375,L6,0.3,22.1
2022-06-29,W40376,L6,0.3,22.1
2022-07-02,W40377,L6,0.3,22.1
2022-06-14,W40378,L6,0.3,22.1
2022-06-25,W40379,L6,0.3,22.1
2022-06-25,W40380,L6,0.3,22.1
2022-07-01,W40381,L6,0.3,22.1
2022-06-10,W40382,L6,0.3,22.1
2022-06-11,W40383,L6,0.3,22.1
2022-06-13,W40384,L6,0.3,22.1
2022-06-08,W40385,L6,0.3,22.1
2022-06-28,W40386,L6,0.3,22.1
2022-06-29,W40387,L6,0.3,22.1
2022-07-05,W40388,L6,0.3,22.1
2022-07-06,W40389,L6,0.3,22.1
2022-06-25,W40390,L6,0.3,22.1
2022-07-02,W40391,L6,0.3,22.1
2022-06-28,W40392,L6,0.3,22.1
2022-06-15,W40393,L6,0.3,22.1
2022-06-17,W40394,L6,0.3,22.1
2022-06-27,W40395,L6,0.3,22.1
2022-06-11,W40396,L6,0.3,22.1
2022-06-20,W40397,L6,0.3,22.1
2022-06-15,W40398,L6,0.3,22.1
2022-06-25,W40399,L6,0.3,22.1
2022-06-15,W40400,L6,0.3,22.1
2022-06-15,W40401,L6,0.3,22.1
2022-06-19,W40402,L6,0.3,22.1
2022-06-24,W40403,L6,0.3,22.1
2022-06-29,W40404,L6,0.3,22.1
2022-06-29,W40405,L6,0.3,22.1
2022-07-05,W40406,L6,0.3,22.1
2022-07-03,W40407,L6,0.3,22.1
2022-06-27,W40408,L6,0.3,22.1
2022-06-23,W40409,L6,0.3,22.1
2022-06-13,W40410,L6,0.3,22.1
2022-06-07,W40411,L6,0.3,22.1
2022-06-16,W40412,L6,0.3,22.1
2022-07-03,W40413,L6,0.3,22.1
2022-06-16,W40414,L6,0.3,22.1
2022-06-23,W40415,L6,0.3,22.1
2022-07-06,W40416,L6,0.3,22.1
2022-06-16,W40417,L6,0.3,22.1
2022-07-06,W40418,L6,0.3,22.1
2022-06-12,W40419,L6,0.3,22.1
2022-06-28,W40420,L6,0.3,22.1
2022-06-17,W40421,L6,0.3,22.1
2022-06-07,W40422,L6,0.3,22.1
2022-06-24,W40423,L6,0.3,22.1
2022-06-22,W40424,L6,0.3,22.1
2022-06-10,W40425,L6,0.3,22.1
2022-07-06,W40426,L6,0.3,22.1
2022-06-22,W40427,L6,0.3,22.1
2022-06-30,W40428,L6,0.3,22.1
2022-06-10,W40429,L6,0.3,22.1
2022-07-06,W40430,L6,0.3,22.1
2022-06-18,W40431,L6,0.3,22.1
2022-06-16,W40432,L6,0.3,22.1
2022-06-21,W40433,L6,0.3,22.1
2022-06-16,W40434,L6,0.3,22.1
2022-06-18,W40435,L6,0.3,22.1
2022-06-20,W40436,L6,0.3,22.1
2022-06-19,W40437,L6,0.3,22.1
2022-06-19,W40438,L6,0.3,22.1
2022-06-09,W40439,L6,0.3,22.1
2022-06-19,W40440,L6,0.3,22.1
2022-06-13,W40441,L6,0.3,22.1
2022-06-20,W40442,L6,0.3,22.1
2022-06-11,W40443,L6,0.3,22.1
2022-07-04,W40444,L6,0.3,22.1
2022-06-11,W40445,L6,0.3,22.1
2022-06-07,W40446,L6,0.3,22.1
2022-06-24,W40447,L6,0.3,22.1
2022-06-15,W40448,L6,0.3,22.1
2022-06-27,W40449,L6,0.3,22.1
2022-06-27,W40450,L6,0.3,22.1
2022-06-21,W40451,L6,0.3,22.1
2022-06-22,W40452,L6,0.3,22.1
2022-07-01,W40453,L6,0.3,22.1
2022-06-11,W40454,L6,0.3,22.1
2022-06-12,W40455,L6,0.3,22.1
2022-06-07,W40456,L6,0.3,22.1
2022-06-16,W40457,L6,0.3,22.1
2022-06-12,W40458,L6,0.3,22.1
2022-06-12,W40459,L6,0.3,22.1
